datetime,n_sec,latitude,longitude,temp_c,rh,wspd,wspd_max,wdir,pres_hpa,heading,sog_ms,cog_deg,qc_bad_temp,qc_bad_wspd,qc_bad_pres,wspd_zero_frac,cruise_year
2020-07-13 15:00:00,3591,34.92176466666667,127.6975575,20.02,99.6,1.0,3.7,205.56584485385798,997.72,204.7,0.0020029437010374374,6.981981407968745,0.0,0.0,0.0,0.08298524087997772,2020
2020-07-13 16:00:00,3587,34.92175733333333,127.69756283333332,20.02,99.5,0.3,2.0,169.54876858346785,997.29,204.75174240356415,0.001544373990443382,188.90234693542865,0.0,0.0,0.0,0.1569556732645665,2020
2020-07-13 17:00:00,3594,34.92174316666667,127.69755400000001,20.06,99.3,1.4,5.2,119.8045061991311,996.92,204.8,0.0024569964773149757,7.9679028657765585,0.0,0.0,0.0,0.06149137451307735,2020
2020-07-13 18:00:00,3592,34.921761833333335,127.69756866666667,20.82,98.4,3.6,8.7,104.33731162027166,996.89,204.75835189515672,0.002795996711368385,296.0789878487188,0.0,0.0,0.0,0.0,2020
2020-07-13 19:00:00,3593,34.92176283333333,127.6975625,20.74,97.7,3.3,9.3,108.71801363521385,997.12,204.7,0.0022917309581721615,212.67257473126062,0.0,0.0,0.0,0.0,2020
2020-07-13 20:00:00,3591,34.92175633333333,127.6975625,20.6,98.5,2.1,5.7,103.4400196225977,997.26,204.74255081964918,0.0023736644626509316,7.126881028731452,0.0,0.0,0.0,0.0,2020
2020-07-13 21:00:00,3594,34.921757166666666,127.69755616666667,20.69,98.1,1.9,4.4,106.0705304984352,997.46,204.68183083396514,0.0026738492261063947,240.30223357879166,0.0,0.0,0.0,0.0,2020
2020-07-13 22:00:00,3593,34.92174966666666,127.69756133333334,21.07,96.0,3.3,8.8,102.17079191318369,997.69,204.60205955965304,0.0020029437414302675,348.37703897992384,0.0,0.0,0.0,0.0,2020
2020-07-13 23:00:00,3592,34.921760666666664,127.69755833333332,21.8,90.2,3.5,8.7,106.8265716264726,998.15,204.58883629985715,0.0026254357613679376,3.8487414790252465,0.0,0.0,0.0,0.0,2020
2020-07-14 00:00:00,3592,34.92175266666666,127.697564,22.36,82.6,4.9,10.4,125.40351342879725,998.41,204.48967148822777,0.001997140562228657,99.94610834603296,0.0,0.0,0.0,0.0,2020
2020-07-14 01:00:00,3593,34.921754666666665,127.697558,23.04,77.2,5.1,12.0,111.34899331848727,998.41,204.56139717211386,0.001672974262277318,313.1177274278174,0.0,0.0,0.0,0.0,2020
